Order_ID,Order_Date,Region,Product_Category,Sub_Category,Units_Sold,Unit_Cost,Unit_Price,Inventory_Days,Revenue,Cost,Profit
ORD01099,2024-01-11,North,Furniture,Sofa,6,95.61,225.23,69,1351.38,573.66,777.72
ORD01100,2024-12-08,South,Electronics,Laptop,14,65.84,103.71,76,1451.94,921.76,530.18
ORD01101,2025-03-22,East,Grocery,Beverages,11,394.59,511.15,76,5622.65,4340.49,1282.16
ORD01102,2023-11-04,West,Apparel,Jacket,17,306.1,326.2,11,5545.4,5203.7,341.7
ORD01103,2024-12-31,North,Grocery,Snacks,4,393.01,486.41,18,1945.64,1572.04,373.6
ORD01104,2024-03-30,East,Electronics,Mobile,4,436.73,573.82,25,2295.28,1746.92,548.36
ORD01105,2024-01-03,East,Grocery,Grains,16,368.95,388.35,87,6213.6,5903.2,310.4
ORD01106,2025-06-18,North,Furniture,Chair,4,425.81,494.48,58,1977.92,1703.24,274.68
ORD01107,2023-07-21,East,Apparel,Shoes,11,150.51,180.34,39,1983.74,1655.61,328.13
ORD01108,2023-12-21,South,Grocery,Beverages,8,84.29,198.55,58,1588.4,674.32,914.08
ORD01109,2023-11-30,East,Apparel,Shoes,14,459.83,595.05,71,8330.7,6437.62,1893.08
ORD01110,2023-08-22,North,Electronics,Laptop,5,387.37,496.43,71,2482.15,1936.85,545.3
ORD01111,2023-10-22,North,Electronics,Laptop,11,206.81,323.8,60,3561.8,2274.91,1286.89
ORD01112,2025-01-12,East,Grocery,Snacks,5,452.23,465.61,85,2328.05,2261.15,66.9
ORD01113,2023-08-27,East,Grocery,Beverages,18,438.04,547.66,45,9857.88,7884.72,1973.16
ORD01114,2023-10-16,West,Electronics,Laptop,17,309.1,335.39,56,5701.63,5254.7,446.93
ORD01115,2025-03-05,West,Apparel,Jacket,20,396.29,495.84,49,9916.8,7925.8,1991.0
ORD01116,2024-03-01,East,Apparel,Shoes,3,28.12,81.62,21,244.86,84.36,160.5
ORD01117,2024-01-29,South,Apparel,Shirt,17,280.38,360.97,86,6136.49,4766.46,1370.03
ORD01118,2024-06-13,West,Electronics,Mobile,18,300.33,340.32,43,6125.76,5405.94,719.82
ORD01119,2024-01-15,East,Electronics,Headphones,2,422.38,465.04,69,930.08,844.76,85.32
ORD01120,2024-08-28,West,Electronics,Mobile,4,229.88,317.88,5,1271.52,919.52,352.0
ORD01121,2024-06-04,South,Furniture,Chair,19,287.14,421.82,85,8014.58,5455.66,2558.92
ORD01122,2024-06-02,South,Furniture,Table,10,336.79,459.98,78,4599.8,3367.9,1231.9
ORD01123,2023-10-19,East,Grocery,Grains,8,61.56,141.45,29,1131.6,492.48,639.12
ORD01124,2023-11-15,North,Grocery,Snacks,5,358.7,483.82,15,2419.1,1793.5,625.6
ORD01125,2025-03-11,West,Electronics,Laptop,5,243.36,313.05,52,1565.25,1216.8,348.45
ORD01126,2024-05-01,West,Grocery,Beverages,19,254.43,320.83,61,6095.77,4834.17,1261.6
ORD01127,2024-10-26,South,Grocery,Snacks,5,257.84,333.13,63,1665.65,1289.2,376.45
ORD01128,2024-11-26,East,Electronics,Headphones,7,233.16,242.89,25,1700.23,1632.12,68.11
ORD01129,2023-07-12,North,Electronics,Headphones,14,64.06,122.65,42,1717.1,896.84,820.26
ORD01130,2023-08-29,West,Apparel,Shirt,12,159.41,218.71,42,2624.52,1912.92,711.6
ORD01131,2025-05-28,East,Electronics,Mobile,5,394.06,460.21,44,2301.05,1970.3,330.75
ORD01132,2024-11-27,North,Apparel,Shirt,16,11.02,95.41,13,1526.56,176.32,1350.24
ORD01133,2025-06-09,West,Grocery,Beverages,19,161.75,232.34,48,4414.46,3073.25,1341.21
ORD01134,2024-10-20,West,Grocery,Grains,20,75.08,100.17,86,2003.4,1501.6,501.8
ORD01135,2023-08-18,West,Grocery,Grains,15,83.0,193.54,16,2903.1,1245.0,1658.1
ORD01136,2025-05-04,West,Grocery,Snacks,13,176.11,187.75,90,2440.75,2289.43,151.32
ORD01137,2023-09-09,East,Furniture,Sofa,3,434.32,541.87,78,1625.61,1302.96,322.65
ORD01138,2024-09-04,North,Electronics,Headphones,18,51.72,195.22,74,3513.96,930.96,2583.0
ORD01139,2025-01-17,South,Apparel,Shoes,17,449.46,471.9,73,8022.3,7640.82,381.48
ORD01140,2024-01-16,West,Electronics,Laptop,7,130.19,237.5,79,1662.5,911.33,751.17
ORD01141,2024-11-01,North,Electronics,Headphones,20,167.01,257.4,67,5148.0,3340.2,1807.8
ORD01142,2024-07-10,West,Furniture,Table,6,213.32,342.97,45,2057.82,1279.92,777.9
ORD01143,2024-08-05,South,Furniture,Chair,4,490.1,573.66,41,2294.64,1960.4,334.24
ORD01144,2024-04-26,North,Apparel,Shoes,3,85.57,228.63,26,685.89,256.71,429.18
ORD01145,2024-06-13,East,Furniture,Chair,1,359.52,407.73,17,407.73,359.52,48.21
ORD01146,2023-11-27,North,Apparel,Shoes,11,136.39,277.92,20,3057.12,1500.29,1556.83
ORD01147,2024-11-27,West,Apparel,Shirt,20,297.15,373.63,69,7472.6,5943.0,1529.6
ORD01148,2023-12-04,West,Electronics,Laptop,2,165.98,251.18,13,502.36,331.96,170.4
ORD01149,2024-09-18,North,Electronics,Laptop,8,457.73,465.43,75,3723.44,3661.84,61.6
ORD01150,2024-07-18,South,Apparel,Jacket,5,159.26,223.24,15,1116.2,796.3,319.9
ORD01151,2023-07-26,West,Apparel,Shoes,18,492.8,611.19,73,11001.42,8870.4,2131.02
ORD01152,2024-01-18,East,Grocery,Snacks,1,408.2,552.56,84,552.56,408.2,144.36
ORD01153,2025-05-26,East,Apparel,Shirt,2,467.42,542.34,81,1084.68,934.84,149.84
ORD01154,2023-11-29,South,Grocery,Beverages,7,296.73,375.73,10,2630.11,2077.11,553.0
ORD01155,2024-01-02,East,Electronics,Laptop,3,203.7,226.53,22,679.59,611.1,68.49
ORD01156,2024-02-07,East,Grocery,Snacks,20,257.36,378.66,48,7573.2,5147.2,2426.0
ORD01157,2024-02-17,West,Grocery,Beverages,8,334.52,386.16,31,3089.28,2676.16,413.12
ORD01158,2023-08-01,North,Furniture,Chair,5,326.76,332.06,65,1660.3,1633.8,26.5
ORD01159,2023-09-07,West,Electronics,Headphones,6,212.45,347.26,67,2083.56,1274.7,808.86
ORD01160,2024-01-26,West,Electronics,Headphones,3,273.94,408.36,90,1225.08,821.82,403.26
ORD01161,2025-05-15,North,Electronics,Laptop,13,415.46,472.37,27,6140.81,5400.98,739.83
ORD01162,2023-10-27,North,Electronics,Laptop,12,468.76,538.22,33,6458.64,5625.12,833.52
ORD01163,2024-07-13,East,Furniture,Sofa,12,103.84,227.2,85,2726.4,1246.08,1480.32
ORD01164,2024-05-24,South,Apparel,Shirt,16,483.98,494.32,68,7909.12,7743.68,165.44
ORD01165,2024-01-10,West,Electronics,Mobile,13,64.36,109.58,69,1424.54,836.68,587.86
ORD01166,2024-09-25,South,Apparel,Jacket,7,333.32,420.35,82,2942.45,2333.24,609.21
ORD01167,2025-03-13,South,Electronics,Headphones,5,375.53,399.01,77,1995.05,1877.65,117.4
ORD01168,2024-01-01,East,Furniture,Chair,1,496.06,601.54,73,601.54,496.06,105.48
ORD01169,2024-08-12,East,Grocery,Snacks,14,324.07,465.82,11,6521.48,4536.98,1984.5
ORD01170,2024-09-21,East,Grocery,Beverages,9,69.64,149.79,68,1348.11,626.76,721.35
ORD01171,2024-03-15,West,Electronics,Headphones,8,33.01,171.18,73,1369.44,264.08,1105.36
ORD01172,2023-11-11,North,Furniture,Chair,13,105.36,122.22,78,1588.86,1369.68,219.18
ORD01173,2024-08-23,South,Apparel,Jacket,14,479.31,617.27,30,8641.78,6710.34,1931.44
ORD01174,2025-04-11,West,Furniture,Table,3,316.74,335.77,66,1007.31,950.22,57.09
ORD01175,2023-11-16,South,Electronics,Headphones,11,421.85,462.69,65,5089.59,4640.35,449.24
ORD01176,2024-09-09,West,Furniture,Chair,11,264.64,303.97,14,3343.67,2911.04,432.63
ORD01177,2024-03-03,North,Electronics,Headphones,15,293.68,311.08,12,4666.2,4405.2,261.0
ORD01178,2023-09-27,North,Grocery,Beverages,3,393.5,407.49,61,1222.47,1180.5,41.97
ORD01179,2023-08-08,North,Furniture,Sofa,14,42.24,145.49,76,2036.86,591.36,1445.5
ORD01180,2024-06-01,North,Furniture,Table,13,56.96,170.99,34,2222.87,740.48,1482.39
ORD01181,2023-11-26,North,Grocery,Beverages,15,399.63,532.22,84,7983.3,5994.45,1988.85
ORD01182,2024-12-22,North,Furniture,Sofa,1,232.5,285.09,29,285.09,232.5,52.59
ORD01183,2024-08-02,South,Electronics,Mobile,20,359.52,450.49,29,9009.8,7190.4,1819.4
ORD01184,2024-10-06,South,Furniture,Table,14,245.89,340.91,28,4772.74,3442.46,1330.28
ORD01185,2024-03-05,East,Apparel,Shirt,2,72.56,162.32,70,324.64,145.12,179.52
ORD01186,2024-08-31,East,Furniture,Sofa,18,389.99,416.36,44,7494.48,7019.82,474.66
ORD01187,2024-03-11,North,Furniture,Table,1,263.66,364.02,23,364.02,263.66,100.36
ORD01188,2025-03-05,South,Apparel,Jacket,18,430.76,496.96,30,8945.28,7753.68,1191.6
ORD01189,2023-08-01,East,Apparel,Shirt,11,102.78,176.76,64,1944.36,1130.58,813.78
ORD01190,2025-04-30,North,Furniture,Sofa,10,215.16,243.69,63,2436.9,2151.6,285.3
ORD01191,2025-04-07,South,Grocery,Snacks,1,323.0,428.52,64,428.52,323.0,105.52
ORD01192,2024-12-21,South,Apparel,Shoes,11,405.56,465.07,56,5115.77,4461.16,654.61
ORD01193,2024-04-14,South,Electronics,Laptop,1,46.13,55.48,19,55.48,46.13,9.35
ORD01194,2024-09-17,North,Furniture,Table,7,319.35,456.69,51,3196.83,2235.45,961.38
ORD01195,2024-08-29,South,Electronics,Mobile,7,149.21,185.96,38,1301.72,1044.47,257.25
ORD01196,2023-08-27,North,Furniture,Sofa,8,97.49,105.61,38,844.88,779.92,64.96
ORD01197,2024-08-12,East,Electronics,Headphones,5,195.67,314.85,19,1574.25,978.35,595.9
ORD01198,2023-11-24,South,Apparel,Shoes,15,127.67,250.05,89,3750.75,1915.05,1835.7
ORD01199,2025-03-18,South,Grocery,Grains,3,68.06,201.05,21,603.15,204.18,398.97
ORD01200,2025-06-01,South,Apparel,Jacket,13,350.23,401.33,59,5217.29,4552.99,664.3
